stop_lat,stop_id,stop_lon,stop_name
54.982356,28796,73.309318,проспект Комарова (ул. Дмитриева)
54.980646,28797,73.305516,12-й микрорайон
54.977757,28798,73.301249,1-я Садовая
54.981491,28800,73.289945,Троллейбусное депо
54.984228,28801,73.284401,Автобаза
55.000893,28808,73.203602,Мясокомбинат
55.003273,28809,73.19589,ДСК-2
54.960498,29307,73.386162,Магазин Юный техник
54.939386,29346,73.383911,Ж/д вокзал
54.940697,28656,73.38463,Ж/д вокзал
54.994622,29358,73.563761,Сады Золотое Руно
54.992592,29359,73.559048,Сады Золотой ранет
54.990139,29360,73.550943,Сады Спектр
54.993193,29361,73.542852,Сады Космос
54.997072,29362,73.531268,Сады Заря (Центральный)
54.99459,29364,73.491203,Садоводческое товарищество Омский садовод
54.993148,29365,73.484811,Бауцентр
54.991921,29366,73.479326,Пожарная часть (ул. 10 лет Октября)
54.988114,29027,73.479544,По требованию (Окружная дорога)
54.982358,28508,73.469966,пос. Чкаловский
54.981347,28509,73.471296,Романенко
54.97837,28510,73.477828,50 лет ВЛКСМ
54.973318,28511,73.477835,Поликлиника (ул. 50 лет ВЛКСМ)
54.972783,28512,73.473863,75 Гвардейской Бригады
54.974731,28513,73.465084,ПТУ-43
54.976583,28514,73.459136,ПО Автоматика
54.972871,28515,73.452229,Столовая (проспект Космический)
54.969827,28516,73.446491,Кинотеатр Космос
54.968559,29332,73.434444,Берникова (по требованию)
54.971634,29333,73.439141,СТО ЗАЗ
54.977926,29334,73.437097,3-й разъезд
54.977558,29335,73.431246,25-я линия (ул. 20 лет РККА)
54.977205,29336,73.425087,20-я линия (ул. 20 лет РККА)
54.976867,29337,73.419198,16-я линия (ул. 20 лет РККА)
54.922968,29367,73.357225,ДРСУ
54.916417,28827,73.362385,5-я Марьяновская
54.914834,28828,73.3609,МСЧ-4
54.911853,28829,73.358105,2-я Тепловозная
54.909442,28830,73.356596,Школа-интернат
54.904445,28831,73.354322,7-я Электровозная
54.903296,28832,73.34912,Сады Энергетик
54.903251,28833,73.339259,Сады Заря-2
54.903076,28834,73.339675,Сады Заря-2
54.903282,28835,73.34868,Сады Энергетик
54.903953,28836,73.354165,7-я Электровозная
54.906045,28837,73.355133,5-я Электровозная
54.908564,28838,73.356265,Школа-интернат
54.912147,28839,73.358451,2-я Тепловозная
54.915137,28840,73.361254,МСЧ-4
54.916637,28841,73.362669,5-я Марьяновская
54.975016,29327,73.417764,Школа №56
54.975613,29328,73.426433,20-я линия (ул. Масленникова)
54.975966,29329,73.431297,ИФК
54.977281,28914,73.439364,3-й разъезд
54.971464,29330,73.439066,СТО ЗАЗ
54.969247,29331,73.438534,Берникова (по требованию)
54.970232,28580,73.447602,Кинотеатр Космос
54.973621,28581,73.453967,Столовая (проспект Космический)
54.976671,28582,73.459644,ПО Автоматика
54.974036,28583,73.46607,ПТУ-43
54.972719,28584,73.473173,75 Гвардейской Бригады
54.972721,28585,73.477059,Поликлиника (ул. 50 лет ВЛКСМ)
54.975456,28586,73.477942,Магазин (ул. 50 лет ВЛКСМ)
54.980422,28587,73.477935,50 лет ВЛКСМ
54.981585,28588,73.470235,Романенко
54.982199,29369,73.470498,пос. Чкаловский
54.984014,28507,73.474862,пос. Чкаловский
54.987978,29033,73.479774,По требованию (Окружная дорога)
54.991606,29370,73.478133,Пожарная часть (ул. 10 лет Октября)
54.993648,29371,73.487201,Бауцентр
54.994767,29372,73.492164,Садоводческое товарищество Омский садовод
55.00125,29373,73.518469,Сады Фантазия
54.990107,29375,73.550999,Сады Спектр
54.992611,29376,73.559186,Сады Золотой ранет
54.994521,29377,73.563656,Сады Золотое Руно
55.053036,29018,73.318438,Стрельникова (трамвайное кольцо)
54.940495,28700,73.384334,Ж/д вокзал
54.970618,28939,73.286642,СТЦ Мега
54.980938,28940,73.293512,Садовая
54.985029,28941,73.299647,ЖК Кристалл
54.939662,29251,73.423083,15-я Рабочая
54.939397,29246,73.422495,15-я Рабочая
54.984194,28936,73.298312,ПКиО им. 300 лет Омска
54.970741,28938,73.286827,СТЦ Мега
54.995396,28529,73.358629,Библиотека им. Пушкина
54.997882,28530,73.355748,Рабиновича (ул. Красный Путь)
55.00189,28531,73.350965,Сибзавод
55.008179,28532,73.343271,Городок Водников
55.011908,28533,73.334604,Старозагородная Роща
55.011413,28562,73.335631,Старозагородная Роща
55.007849,28563,73.343363,Городок Водников
55.001249,28564,73.351448,Сибзавод
54.997033,28565,73.35643,Рабиновича (ул. Красный Путь)
54.928205,29671,73.253657,Магистральный
54.906915,117894,73.25861,Карбышево-2
54.906832,117895,73.258699,Карбышево-2
54.927913,29672,73.253321,Магистральный
54.998303,29669,73.483669,ТЭЦ-5
54.99114,29034,73.475643,ОПОГАТ-9
54.990258,29035,73.468988,Куйбышевская база
54.989979,29036,73.460973,Автосервис (ул. 10 лет Октября)
54.989688,29037,73.450695,ПАТП-1
54.98826,28605,73.437228,РЕЛЕРО
54.987194,28864,73.432083,25-я линия (ул. 10 лет Октября)
54.986583,28865,73.426223,20-я линия  (ул. 10 лет Октября)
54.986141,28866,73.418011,16-я линия  (ул. 10 лет Октября)
54.985603,28867,73.408738,9-я линия
54.985294,28868,73.403061,6-я линия
54.984943,28614,73.396183,Городской музей
54.984658,28615,73.39183,Декабристов
54.983543,28616,73.383153,Театральная пл.
54.938783,29418,73.333634,Военкомат (ул. Димитрова)
54.939126,29419,73.328558,Техникум (ул. Граничная)
54.939858,29420,73.320769,22 Декабря
54.936116,29574,73.316128,По требованию (ул. Олега Кошевого)
54.932853,29286,73.274447,Кладбище
54.931455,29670,73.262598,Сады (по требованию)
54.93135,29673,73.262283,Сады (по требованию)
54.932505,29289,73.274161,Кладбище
54.935791,29566,73.319787,По требованию (ул. Олега Кошевого)
54.939867,29450,73.320507,22 Декабря
54.939122,29451,73.327658,Техникум (ул. Граничная)
54.938134,29452,73.333482,Военкомат (ул. Димитрова)
54.983448,28641,73.383167,Театральная пл.
54.984574,28642,73.392598,Декабристов
54.984896,28857,73.397767,Городской музей
54.985203,28858,73.404033,6-я линия
54.985567,28859,73.410498,9-я линия
54.986046,28860,73.418688,16-я линия  (ул. 10 лет Октября)
54.986412,28861,73.425521,20-я линия  (ул. 10 лет Октября)
54.987471,28652,73.434141,25-я линия (ул. 10 лет Октября)
54.989601,29023,73.450779,ПАТП-1
54.9899,29024,73.461389,Автосервис (ул. 10 лет Октября)
54.990256,29025,73.469983,Куйбышевская база
54.991017,29026,73.475346,ОПОГАТ-9
54.997828,29675,73.479063,Пожарная часть
54.957204,28590,73.414398,ПО Полет (конечная)
54.960654,28591,73.413857,ПО им. Баранова
54.965972,28592,73.41319,Лизы Чайкиной
54.972744,28593,73.411987,ПКиО им. 30 лет ВЛКСМ
54.975206,28594,73.41154,20 лет РККА
54.979543,28595,73.41077,Красных Зорь
54.983312,28330,73.408811,9-я линия
54.983042,28331,73.403812,5-я линия
54.982612,28332,73.395335,Куйбышева
54.9817,28333,73.387699,Маршала Жукова
54.976686,28334,73.388765,Казачий рынок
54.971165,28335,73.389865,Маяковского
54.964882,28336,73.391222,Юнгородок
54.96065,28337,73.394843,Бульварная
54.956532,28338,73.391513,Трамвайное депо
54.954788,28339,73.38828,Цирк
54.95266,28340,73.384818,Гостиница Омск
54.947705,28341,73.384337,пл. Серова
54.940551,28342,73.381697,Ленинский рынок
54.937529,28343,73.378856,Речной порт
54.936137,28344,73.3782,Котельникова
54.936113,28345,73.378253,Котельникова
54.940685,28346,73.381827,Ленинский рынок
54.947452,28347,73.384375,пл. Серова
54.952416,28348,73.384857,Гостиница Омск
54.95489,28349,73.386278,Цирк
54.95629,28350,73.391657,Трамвайное депо
54.960404,28351,73.394978,Бульварная
54.964546,28352,73.391352,Юнгородок
54.970702,28353,73.39002,Маяковского
54.9766,28354,73.388867,Казачий рынок
54.982154,28355,73.389207,Учебная
54.982671,28356,73.396771,Куйбышева
54.982993,28357,73.403593,5-я линия
55.028933,29182,73.492984,пос. Степной
54.983315,28358,73.409532,9-я линия
54.97987,28596,73.410625,Красных Зорь
54.975357,28597,73.41145,20 лет РККА
54.972579,28598,73.411954,ПКиО им. 30 лет ВЛКСМ
54.966538,28599,73.413032,Лизы Чайкиной
54.960761,28600,73.413782,ПО им. Баранова
54.956582,28601,73.414265,ПО Полет (конечная)
54.928998,29454,73.312235,Южная
54.92338,29455,73.311278,ДОК (ул. 5-я Кировская)
54.917456,29538,73.309976,5-я Кировская
54.897108,29539,73.30501,Механический завод
54.890494,29540,73.30219,Ясная Поляна
54.890568,29536,73.302209,Ясная Поляна
54.897232,29537,73.305171,Механический завод
55.023878,28988,73.376252,24-я Северная (ул. Герцена)
55.026382,28989,73.376575,27-я Северная (ул.Герцена)
55.030582,28427,73.378411,33-я Северная
55.030513,28428,73.384811,Мебельная фабрика (ул. 33-я Северная)
55.030431,28429,73.390606,4-я Амурская
55.030321,28430,73.397638,11-я Амурская (ул. 33-я Северная)
55.030217,28431,73.404261,16-я Амурская  (ул. 33-я Северная)
55.028971,28432,73.40866,19-я Амурская  (ул. 33-я Северная)
54.967311,28517,73.429367,"Объединение им. Баранова ""Дворец школьников"""
54.966733,28518,73.420228,Омскэлектро
54.966427,28577,73.416485,Администрация Октябрьского АО
54.966789,28578,73.422165,Омскэлектро
54.967375,28579,73.431243,"Объединение им. Баранова ""Дворец школьников"""
54.983713,28589,73.473936,пос. Чкаловский
54.991275,28713,73.297328,5-й микрорайон
54.993543,28714,73.293175,Больница (ул. Степанца)
54.997828,28971,73.285857,Левобережный рынок (ул. Степанца)
55.029806,28540,73.285517,КДЦ Кристалл (ул. Химиков)
55.03529,28541,73.289012,"Городской театр ""Студия"" Л. Ермолаевой"
55.041055,28542,73.292715,ДК Химик
55.041398,29226,73.294335,ДК Химик
55.039769,29227,73.300036,Городская поликлиника №4
55.037806,29228,73.306956,Волкова
55.037989,29223,73.306652,Волкова
55.039958,29224,73.299727,Городская поликлиника №4
55.041517,29347,73.29427,ДК Химик
55.041422,28553,73.292607,ДК Химик
55.034892,28554,73.288385,"Городской театр ""Студия"" Л. Ермолаевой"
54.993378,28974,73.293256,Больница (ул. Степанца)
54.991046,28975,73.297696,5-й микрорайон
55.027016,28319,73.42776,пос. Амурский
55.024831,28320,73.421618,Багратиона (по требованию)
55.023204,28321,73.415849,4-я Челюскинцев
55.021691,28322,73.410487,Магазин Заря
55.019093,28323,73.406565,Челюскинцев
55.013792,28324,73.40574,Школа №93
55.009385,28325,73.401142,ЛДС им. Фетисова
54.996306,28327,73.408871,Мост
54.992408,28328,73.409872,Нейбута
54.987679,28329,73.410689,Звездова
54.986818,28359,73.410901,Звездова
54.992283,28360,73.409956,Нейбута
54.996266,28361,73.408939,Мост
55.001271,28362,73.405106,2-я Восточная
55.006029,28363,73.397338,11-я Ремесленная
55.009177,28364,73.400952,ЛДС им. Фетисова
55.01385,28365,73.405808,Школа №93
55.019281,28366,73.406656,Челюскинцев
55.021386,28367,73.409548,Магазин Заря
55.02381,28368,73.418139,4-я Челюскинцев
55.024728,28369,73.421395,Багратиона (по требованию)
55.026115,28370,73.426317,Ул. Багратиона
55.026844,28371,73.428113,пос. Амурский
54.913145,28474,73.388829,6-я Комсомольская
54.916347,28475,73.389977,2-я Комсомольская
54.919811,28476,73.399966,ДК им. Гуртьева
54.94119,28485,73.393131,Поликлиника (ул. Карбышева)
54.936922,28486,73.392895,Ж/д больница
54.937943,28487,73.392972,Ж/д больница
54.942217,28488,73.393264,Поликлиника (ул. Карбышева)
54.920011,28497,73.398797,ДК им. Гуртьева
54.91707,28498,73.391134,2-я Комсомольская
54.91245,28499,73.388516,6-я Комсомольская
54.905354,29152,73.367754,1 Мая
54.905431,29153,73.361086,Школа №114
55.040708,28634,73.275064,Хлебозавод (ул. 22 Апреля)
55.042012,28635,73.281106,ДК Звёздный
55.042107,28636,73.28801,ОМЦ Химик
55.045452,28543,73.295293,Энтузиастов (ул. Химиков)
55.061875,29159,73.31871,АГЗС
55.072325,29160,73.295255,ДП-9
55.071676,29161,73.292719,Заводоуправление
55.070421,29162,73.287817,СМУ
55.068038,29163,73.278512,АО Омский каучук
55.067435,29164,73.276162,Завод ОРЗ
55.06732,29165,73.275866,Завод ОРЗ
55.068071,29166,73.278797,АО Омский каучук
55.070454,29167,73.288099,СМУ
55.071784,29168,73.293296,Заводоуправление
55.07413,29169,73.302463,ДП-9
55.061679,29170,73.317859,АГЗС
55.04724,28910,73.300002,Лаптева
55.044751,28552,73.294737,Энтузиастов (ул. Химиков)
55.042182,28618,73.288879,ОМЦ Химик
55.042083,28619,73.281692,ДК Звёздный
55.040576,28620,73.274296,Хлебозавод (ул. 22 Апреля)
54.921298,28826,73.366901,Кинотеатр Мир
54.90583,29147,73.355423,5-я Электровозная
54.905395,29148,73.361102,Школа №114
54.905315,29149,73.368222,1 Мая
54.952454,29047,73.417621,4-я Транспортная (по требованию)
54.951837,29048,73.427177,Магазин Фиалка
54.951411,29708,73.433319,Автоколонна №1253
54.950118,29030,73.45272,6-я Шинная
54.950217,28849,73.456365,Сбербанк (ул. 3-я Молодёжная)
54.951728,28850,73.464133,3-я Молодёжная
54.953789,28851,73.473423,Гаражи (ул. 3-я Молодёжная)
54.954319,29710,73.490066,Филиал автоколонны №1253
54.939069,29711,73.496063,Переезд (ул. Барабинская)
54.939819,29712,73.509383,Кирпичный завод (ул. Барабинская)
54.940706,29713,73.518454,По требованию (ул. Барабинская)
54.941164,29714,73.523543,пос. Волжский
54.945183,29715,73.529739,Сады Весна
54.94991,29716,73.533187,Сады Мир
54.951605,29717,73.537746,Карьер (в сторону пос. Осташково)
54.955316,29718,73.548873,Сады Строитель-3
54.960403,29719,73.554009,Микрорайон Осташково
54.960516,29720,73.553909,Микрорайон Осташково
54.955246,29721,73.548462,Сады Строитель-3
54.951508,29722,73.537332,Карьер (в сторону пос. Осташково)
54.949201,29723,73.531847,Сады Мир
54.945168,29724,73.529662,Сады Весна
54.941187,29725,73.523404,пос. Волжский
54.939816,29726,73.508975,Кирпичный завод (ул. Барабинская)
54.939112,29727,73.496189,Переезд (ул. Барабинская)
54.954994,29728,73.489905,Филиал автоколонны №1253
54.953939,28815,73.473922,Гаражи (ул. 3-я Молодёжная)
54.951556,28816,73.463106,3-я Молодёжная
54.950165,28817,73.455777,Сбербанк (ул. 3-я Молодёжная)
54.950517,29729,73.447402,6-я Шинная
54.951466,29731,73.433053,Автоколонна №1253
54.951864,29732,73.427306,Магазин Фиалка
54.952479,29733,73.417799,4-я Транспортная (по требованию)
54.948641,29437,73.170687,По требованию (микрорайон Входной)
54.947149,29438,73.173717,Станция Входная
54.944762,29439,73.215414,Подстанция
54.943825,29440,73.232223,2888-й км
54.945804,29441,73.262871,Сады (в сторону ст. Входная)
54.952018,29442,73.272335,Агропромдорстрой-3
54.950605,29443,73.276585,пос. Немецкий
54.949255,29444,73.280647,Агропромдорстрой
54.947489,29445,73.286655,Дорожная
54.946999,29446,73.294012,ДОЦ
54.943537,29448,73.308408,5 Декабря
54.942243,29449,73.31276,Магазин (ул. 22 Декабря)
54.997225,29269,73.281154,Автовокзал (проспект Комарова)
54.99626,29263,73.282531,Левобережный рынок (проспект Комарова)
54.942425,29421,73.312389,Магазин (ул. 22 Декабря)
54.943565,29422,73.308549,5 Декабря
54.945324,29423,73.302728,Ключевая
54.947067,29424,73.293682,ДОЦ
54.947602,29425,73.286404,Дорожная
54.949426,29426,73.280352,Агропромдорстрой
54.950841,29427,73.276094,пос. Немецкий
54.945805,29428,73.262595,Сады (в сторону ст. Входная)
54.943984,29429,73.232032,2888-й км
54.944869,29430,73.215369,Подстанция
54.947297,29433,73.173367,Станция Входная
54.948606,29434,73.170665,По требованию (микрорайон Входной)
54.948522,29435,73.173717,Микрорайон Входной
55.02654,29230,73.217071,Микрорайон Юбилейный (конечная)
55.029228,29231,73.249531,Магазин Весна
55.032904,29232,73.249375,Дворец бракосочетания
55.035954,29233,73.257013,Сквер молодожёнов
55.006637,28985,73.347499,Волховстроя
55.009009,28986,73.359144,Средняя (ул. 7-я Северная)
55.008928,28987,73.365699,Орджоникидзе (ул. 7-я Северная)
54.957625,28842,73.417292,3-я Транспортная
54.958038,28843,73.427891,Кислородный завод
54.959362,28844,73.437976,Шинный завод
54.958814,28845,73.445854,пос. Кордный
54.958102,28846,73.450969,Поликлиника (ул. 5-я Кордная)
54.955183,28847,73.451407,40 лет Октября
54.950927,28848,73.450913,6-я Шинная
54.960771,28852,73.47132,МСЧ-9
54.960238,28814,73.471606,МСЧ-9
54.951376,28818,73.450844,6-я Шинная
54.955443,28819,73.451547,40 лет Октября
54.958193,28820,73.450583,Поликлиника (ул. 5-я Кордная)
54.959152,28821,73.443652,пос. Кордный
54.959386,28822,73.438076,Шинный завод
54.95904,28823,73.434649,Шинный завод (ул. Индустриальная)
54.958047,28824,73.427197,Кислородный завод
54.958141,28825,73.414936,3-я Транспортная
55.008942,29014,73.3737,7-я Северная (ул. Герцена)
55.009042,29015,73.363774,Орджоникидзе (ул. 7-я Северная)
55.008957,29016,73.356915,Средняя (ул. 7-я Северная)
55.007099,29017,73.348451,Волховстроя
55.026711,29229,73.216167,Микрорайон Юбилейный (конечная)
54.976104,29676,73.398489,Банк
54.980746,29677,73.397689,Областная детская больница
54.97331,29244,73.302818,Школа
54.973087,29678,73.292182,СТЦ Мега
54.980717,29264,73.327672,Строймаркет Новосёл
54.980098,29679,73.397739,Областная детская больница
54.975782,29680,73.398425,Банк
54.974134,29496,73.406193,5-я линия (ул. Масленникова)
54.989009,28862,73.441758,Завод им. Попова
54.988925,28911,73.443055,Завод им. Попова
54.9841,28912,73.438852,Трамвайное кольцо (ул. 3-й разъезд)
54.981778,28913,73.438599,3-й разъезд (по требованию)
54.989949,29558,73.48634,Бауцентр (конечная)
54.990097,29559,73.487171,Бауцентр (конечная)
54.991659,29560,73.488035,Бауцентр (ул. 10 лет Октября)
54.978735,28901,73.439122,3-й разъезд
54.982321,28902,73.438721,Красных Зорь (ул. 3-й разъезд)
54.984989,28903,73.438986,Трамвайное кольцо (ул. 3-й разъезд)
54.988413,28904,73.442725,Завод им. Попова
54.989327,28863,73.441165,Завод им. Попова
55.029193,29019,73.336388,Агрохимцентр
54.957663,29394,73.454129,5-я Кордная
54.956853,29395,73.459994,Детский сад (ул. 5-я Кордная)
54.960852,29396,73.465359,Школа (ул. 5-я Кордная)
54.960477,29387,73.463428,Школа (ул. 5-я Кордная)
54.957327,29388,73.460738,Детский сад (ул. 5-я Кордная)
55.030789,29179,73.424452,на Багратиона
55.027319,29180,73.427137,пос. Амурский
55.02526,29181,73.42253,Багратиона (по требованию)
55.027679,28405,73.412156,21-я Амурская
55.029424,28406,73.407591,19-я Амурская  (ул. 33-я Северная)
55.030269,28407,73.403353,16-я Амурская  (ул. 33-я Северная)
55.030369,28408,73.396925,11-я Амурская (ул. 33-я Северная)
55.030475,28409,73.390158,4-я Амурская
55.030542,28410,73.385424,Мебельная фабрика (ул. 33-я Северная)
55.029914,29012,73.376874,33-я Северная
55.025823,29013,73.376346,27-я Северная (ул.Герцена)
55.027073,29171,73.427311,пос. Амурский
55.030714,29172,73.42462,на Багратиона
54.986612,29234,73.201968,Микрорайон Рябиновка
54.989883,28945,73.371867,пл. Победы
54.98682,29237,73.201912,Микрорайон Рябиновка
55.006865,29130,73.30044,Оби
55.003665,29131,73.302208,Микрорайон Прибрежный
54.996805,29132,73.291952,Городская больница №1 Г.Б им.Кабанова
54.996533,29126,73.291747,Городская больница №1 Г.Б им.Кабанова
54.999247,29127,73.29586,БСМП
55.003059,29128,73.301383,Микрорайон Прибрежный
55.0067,29129,73.300816,Оби
55.059122,29003,73.418398,Сады Любитель-2
55.056647,29004,73.414069,Сады Амурский
55.053094,29005,73.407855,Сады Виктория-2
55.051101,29006,73.404371,Сады Виктория
55.048956,29007,73.400621,ПМК-3
55.045482,29008,73.394547,ОСТО
55.042304,29009,73.388991,Сады Энергия
55.040175,29010,73.38527,Сады Водник
55.036901,29011,73.379605,Переезд (Пушкинский тракт)
55.033154,28426,73.377339,МКБ
55.031061,28411,73.377134,33-я Северная
55.033541,28412,73.377452,МКБ
55.03678,28990,73.379487,Переезд (Пушкинский тракт)
55.040262,28991,73.385509,Сады Водник
55.04238,28992,73.389212,Сады Энергия
55.045431,28993,73.394547,ОСТО
55.048852,28994,73.400528,ПМК-3
55.051271,28995,73.404757,Сады Виктория
55.053364,28996,73.408416,Сады Виктория-2
55.05667,28997,73.414197,Сады Амурский
55.059021,28998,73.41831,Сады Любитель-2
54.993222,29350,73.316618,Крупской (по требованию)
54.993007,29351,73.311403,бульвар Архитекторов
54.989979,29352,73.306884,Универсам (бульвар Архитекторов)
54.990672,29354,73.308,Универсам (бульвар Архитекторов)
54.993394,29355,73.312063,бульвар Архитекторов
54.992705,29356,73.317569,Крупской (по требованию)
54.991245,29357,73.320528,Крупской
54.965707,29028,73.445059,СПТУ-21
54.959952,29029,73.441426,Промышленная
54.960603,29031,73.441744,Промышленная
54.966178,29032,73.445089,СПТУ-21
54.997888,28973,73.285575,Левобережный рынок (ул. Степанца)
54.978178,28976,73.327396,ТЦ Континент
54.978512,28970,73.327675,ТЦ Континент
55.041148,29348,73.202457,Завод Металлист
55.021178,28888,73.186334,РЭБ
55.007508,28889,73.188752,Автосервис (ул. 2-я Солнечная)
55.004259,28890,73.196261,ДСК-2
55.007415,28886,73.189399,Автосервис (ул. 2-я Солнечная)
55.02103,28887,73.186256,РЭБ
55.033969,29463,73.243674,Дружбы
55.036429,29464,73.242067,Новосёлов
55.037766,29465,73.246137,50 лет Октября
55.039996,29466,73.252673,Имени генерал-майора Скрыпник Н. В.
55.041986,29467,73.25952,пос. Ермак
55.042195,29468,73.260052,пос. Ермак
55.039838,29469,73.251995,Имени генерал-майора Скрыпник Н. В.
55.038025,29470,73.246681,50 лет Октября
55.036428,29471,73.241831,Новосёлов
55.033918,29472,73.244522,Дружбы
55.032212,29473,73.249342,Дворец бракосочетания
54.992409,29245,73.207597,ПАТП-8
54.992536,29242,73.207814,ПАТП-8
54.978896,29414,73.463785,Рынок (проспект Космический)
54.980572,29415,73.466911,Почта (проспект Космический)
54.980752,29416,73.466904,Почта (проспект Космический)
54.978972,29417,73.463584,Рынок (проспект Космический)
54.885743,29259,73.372485,пос. Армейский
54.881114,29260,73.353292,снт Искра
54.881093,29261,73.347072,Карьер (ул. Воровского)
54.883894,29096,73.346442,Оздоровительный лагерь
54.887388,29097,73.346619,Калитка
54.893346,29098,73.34926,Сады Локомотив
54.898841,29099,73.351945,17-я Электровозная
54.943548,29262,73.393292,Техникум (ул. Карбышева)
54.945511,29255,73.39354,Карбышева
54.899192,29088,73.352018,17-я Электровозная
54.892148,29089,73.348668,Сады Локомотив
54.887322,29090,73.346508,Калитка
54.883873,29091,73.346374,Оздоровительный лагерь
54.880994,29256,73.347223,Карьер (ул. Воровского)
54.881207,29257,73.353496,снт Искра
54.885622,29258,73.372636,пос. Армейский
55.027764,29248,73.365196,Магазин (ул. Орджоникидзе)
55.0295,28425,73.365229,Гараж ЦС
55.029129,28413,73.365065,Гараж ЦС
55.026423,29249,73.365014,Магазин (ул. Орджоникидзе)
54.987101,29155,73.18797,Багнюка (конечная)
54.986973,29154,73.187853,Багнюка (конечная)
54.940871,29052,73.445566,3-я Железнодорожная
54.938207,29053,73.442444,1-я Железнодорожная
54.940881,29659,73.445973,3-я Железнодорожная
54.927516,28764,73.511566,Микрорайон Булатова (конечная)
54.926799,28765,73.503399,Сады (в сторону пос. Булатова)
54.925991,28376,73.493769,5-я Ленинградская
54.926036,28462,73.494813,5-я Ленинградская
54.926757,28762,73.503107,Сады (в сторону пос. Булатова)
54.927427,28763,73.511228,Микрорайон Булатова (конечная)
54.955387,29138,73.333126,Транссибирская
54.958668,29139,73.328326,Аэропорт (по требованию)
54.956735,29141,73.318482,Аэропорт
54.95079,29142,73.329017,Летное училище
54.948765,29273,73.332674,Авиационная
54.935414,29287,73.275008,Новокировское кладбище
54.935322,29288,73.274938,Новокировское кладбище
54.948725,29302,73.332836,Авиационная
54.95094,29303,73.328994,Летное училище
54.957042,29304,73.31804,Аэропорт
54.95861,29305,73.327921,Аэропорт (по требованию)
54.955079,29306,73.333372,Транссибирская
54.956666,28812,73.40593,Поликлиника (ул. 3-я Транспортная)
54.95827,28813,73.399526,Панфилова
54.958216,28810,73.399358,Панфилова
54.956594,28811,73.40557,Поликлиника (ул. 3-я Транспортная)
54.990507,28567,73.364266,КДЦ Маяковский
55.025831,29250,73.411042,"Ателье ""Пушинка"""
55.026923,29353,73.412054,21-я Амурская
55.024275,29247,73.408912,"Ателье ""Пушинка"""
54.983463,28935,73.335481,Амбулатория
55.038294,28633,73.265936,пл. Лицкевича
54.985424,28643,73.39692,Куйбышева (Городской музей)
54.989554,28644,73.396201,Школа №65
54.990388,28645,73.401208,4-я линия (ул. Омская)
54.990628,28646,73.405907,8-я линия (ул. Омская)
54.991152,28647,73.415299,14-я линия (ул. Омская)
54.991331,28648,73.418394,17-я линия (ул. Омская)
54.991808,28649,73.426665,20-я линия (ул. Омская)
54.992032,28650,73.430553,25-я линия (ул. Омская)
54.987975,28651,73.432079,25-я линия (ул. 25-я линия)
54.989309,28653,73.446935,По требованию (пос. Биофабрика)
54.99308,28654,73.450395,Центр Пенаты
54.994541,28655,73.451633,пос. Биофабрика
54.994401,28602,73.451445,пос. Биофабрика
54.992976,28603,73.450237,Центр Пенаты
54.990772,28604,73.448594,По требованию (пос. Биофабрика)
54.98805,28606,73.432134,25-я линия (ул. 25-я линия)
54.992093,28607,73.430055,25-я линия (ул. Омская)
54.991813,28608,73.425183,20-я линия (ул. Омская)
54.991398,28609,73.418,17-я линия (ул. Омская)
54.991165,28610,73.413967,14-я линия (ул. Омская)
54.990678,28611,73.404908,8-я линия (ул. Омская)
54.990485,28612,73.400777,4-я линия (ул. Омская)
54.98935,28613,73.396127,Школа №65
55.038634,28621,73.264178,пл. Лицкевича
54.994427,29268,73.286753,Левобережный рынок (проспект Комарова)
54.97637,29243,73.300201,1-я Садовая
54.981091,29042,73.277066,1-й микрорайон
54.981215,29041,73.276533,1-й микрорайон
54.93968,29653,73.349921,мкр Регата
54.93961,29654,73.350058,мкр Регата
55.040602,28422,73.330677,Малиновского
55.041127,28416,73.32908,Малиновского
55.010595,29484,73.475287,1-я Учхозная
55.009157,29485,73.470033,По требованию (ст Гидротехник)
55.007858,29486,73.466137,Школа №33
55.005035,29487,73.463489,Новостройка (ул. 1-я Учхозная)
55.001825,29488,73.458704,Заречная (по требованию)
54.999362,29489,73.452939,СМУ Омскавтотранс
54.99771,29490,73.443921,Фабрика нетканых материалов
54.996578,29491,73.448207,База Универсальная
54.993844,29492,73.444058,Металлобаза
54.992577,29493,73.438509,Вторчермет
54.99187,29318,73.364716,КДЦ Маяковский
54.996148,29319,73.364824,Рабиновича (ул. Орджоникидзе)
54.999131,29320,73.364892,Октябрьская
55.00325,29321,73.364961,1-я Северная
55.008327,29322,73.364988,7-я Северная
55.013701,29323,73.365017,12-я Северная
55.017153,29324,73.36504,16-я Северная
55.020399,29325,73.365099,20-я Северная
55.022427,29326,73.365136,24-я Северная (ул. Орджоникидзе)
55.02313,29310,73.364916,24-я Северная (ул. Орджоникидзе)
55.019889,29311,73.364854,20-я Северная
55.016539,29312,73.364793,16-я Северная
55.013008,29313,73.364775,12-я Северная
55.008037,29314,73.364748,7-я Северная
55.004014,29315,73.364727,1-я Северная
55.001156,29316,73.364747,Октябрьская
54.997352,29317,73.364699,Рабиновича (ул. Орджоникидзе)
54.993177,29474,73.364593,КДЦ Маяковский
54.99275,29475,73.439787,Вторчермет
54.993972,29476,73.444846,Металлобаза
54.996528,29477,73.447805,База Универсальная
